text,category
exclusive offer: 45% discount on your next purchase at Uber,promotion_offer
we detected access from Mexico at 4:15. was this you?,security_alert
earn $1607 from home. no experience needed. sign up now!,spam_advertising
your otp code is 499407. do not share it with anyone,otp_verification
your refund of $1904 has been approved. it will be credited in 3 business days,customer_service
we could not deliver your package #95089 today. rescheduling for tomorrow,delivery_logistics
pedido #64949 retrasado por clima. nueva fecha estimada: manana,delivery_logistics
pago exitoso de $8817 en comercio Ripley,transaction
exclusive offer just for you! do not miss it: bit.ly/48769,spam_advertising
your plan change request has been processed successfully,customer_service
no olvides tu cita con el medico el lunes a las 10:00am,appointment_reminder
confirmacion de cita medica: lunes 14/8 a las 11:00am,appointment_reminder
please confirm your medical appointment for tomorrow by replying YES,appointment_reminder
one-time pin: 464863. valid for this session only,otp_verification
paga tu factura hoy y evita penalidades. monto: $4438,billing_reminder
tu cita odontologica fue reagendada para el lunes. confirma respondiendo SI,appointment_reminder
tu solicitud de cambio de plan fue procesada exitosamente,customer_service
transferencia inusual de $267.000 fue bloqueada. confirma si la autorizas,security_alert
recordatorio: tu pago de $9037 vence manana. evita penalidades,billing_reminder
click here to claim your $2848 reward: www.prize838.com,spam_advertising
your security code is 504832. expires in 10 minutes,otp_verification
contrasena incorrecta ingresada 5 veces. cuenta bloqueada temporalmente,security_alert
clave de un solo uso: 621841. expira en 2 minutos,otp_verification
tu verificacion telefonica: 338536,otp_verification
compra aprobada por $288.000 en Jumbo,transaction
993140 es tu clave temporal de ingreso. no la compartas,otp_verification
40% off on furniture only today at Target,promotion_offer
tu numero fue sorteado! llama gratis al 332-4239337 para reclamar,spam_advertising
recuerda tu consulta medica manana a las 3:00pm en policlinico norte,appointment_reminder
payment of $2584 to CVS confirmed,transaction
tu caso #4814 fue asignado a un agente. tiempo estimado: 6 horas,customer_service
ingresa 557409 para confirmar tu acceso,otp_verification
your follow-up appointment is confirmed for 3/4 at central clinic,appointment_reminder
use 951201 to verify your identity in our app,otp_verification
649414 is your one-time password. keep it safe,otp_verification
your refund request is under review. we will notify you within 1 business days,customer_service
actividad sospechosa detectada en tu cuenta. accede y revisa tus movimientos,security_alert
"authentication code: 403578. if this was not you, ignore this message",otp_verification
oferta de temporada: 40% menos en tecnologia,promotion_offer
gana $460.000 desde casa. sin experiencia necesaria. registrate ya!,spam_advertising
your bill of $630 is due on 14/5. pay now to avoid penalties,billing_reminder
package #21128 is out for delivery. signature required,delivery_logistics
your $1091 payment to Target was processed,transaction
no compartas este codigo: 535673. nadie te lo pedira,otp_verification
verificacion en 2 pasos: usa el codigo 622584,otp_verification
notificacion de cobro: se intentara debitar $3105 de tu cuenta el 16/7,billing_reminder
reminder: your payment of $950 is due tomorrow. avoid late fees,billing_reminder
cerramos tu ticket #7216 por resolucion exitosa. gracias por contactarnos,customer_service
"alert: password was changed. if you did not do this, contact us immediately",security_alert
clinica central: tu consulta del 28/8 esta confirmada,appointment_reminder
reembolso de $9726 procesado. veras el credito en 7 dias,customer_service
one-time pin: 211834. valid for this session only,otp_verification
actualizacion de tu caso #9591: en revision por equipo especializado,customer_service
cargo exitoso de $970 a tarjeta terminada en 9098,transaction
notificacion: tu solicitud #2373 paso a estado en revision,customer_service
detectamos un inicio de sesion inusual desde Tokyo. fuiste tu?,security_alert
te regalamos $9899 en creditos. canjealos antes de que expiren hoy,spam_advertising
seasonal promo: 35% off all perfumes at Amazon,promotion_offer
click here to claim your $1900 reward: www.prize286.com,spam_advertising
special deal: buy one get one 45% off at CVS,promotion_offer
you are one of 7 winners selected. act now!,spam_advertising
aviso: tu hora dermatologica fue confirmada para el 5/2,appointment_reminder
you spent $787 at Amazon,transaction
tu turno oftalmologica es manana a las 4:00pm. no faltes,appointment_reminder
purchase of $1341 at Walmart flagged as suspicious. was this you?,security_alert
alguien ingreso a tu cuenta desde Chile a las 16:15,security_alert
172965 is your one-time password. keep it safe,otp_verification
tu solicitud de baja fue recibida. procesaremos en 3 dias habiles,customer_service
deuda pendiente de $8801. paga antes del 18 para evitar intereses,billing_reminder
tu cuenta tiene un saldo pendiente de $2869. regulariza tu situacion,billing_reminder
purchase of $1901 at CVS flagged as suspicious. was this you?,security_alert
verificacion en 2 pasos: usa el codigo 876962,otp_verification
second notice: overdue invoice of $384. avoid service interruption,billing_reminder
your driver is 12 stops away. get ready for your delivery,delivery_logistics
transaction of $882 at Shell approved,transaction
atm withdrawal of $2714 was successful,transaction
enter 329642 to confirm your access,otp_verification
cerramos tu ticket #3734 por resolucion exitosa. gracias por contactarnos,customer_service
invierte $3673 hoy y gana $58.000 en 48 horas garantizado,spam_advertising
tu compra de Easy salio del almacen y va en camino,delivery_logistics
clearance sale: up to 25% off shoes at CVS,promotion_offer
exclusive offer: 15% discount on your next purchase at CVS,promotion_offer
use 805511 to verify your identity in our app,otp_verification
sale: todos los calzado a 25% de descuento en Uber,promotion_offer
consigue $428.000 adicionales al mes trabajando solo 3 horas al dia,spam_advertising
paga tu servicio antes del 25 para evitar la suspension,billing_reminder
notificacion: tu solicitud #8317 paso a estado en revision,customer_service
detectamos un acceso desde Tokyo. si no fuiste tu bloquea tu cuenta,security_alert
cita medica agendada para el 6/8 a las 5:00pm en clinica central,appointment_reminder
tu cuenta tiene un saldo pendiente de $3666. regulariza tu situacion,billing_reminder
cargo de $4314 aplicado a tu tarjeta terminada en 2654,transaction
confirmacion: pago de $4180 realizado con exito en Jumbo,transaction
pago exitoso de $8986 en comercio Paris,transaction
your dermatology appointment is tomorrow at 11:00am. please do not miss it,appointment_reminder
failed login attempt 4 times. your account has been locked,security_alert
tu compra de Farmacia Cruz Verde salio del almacen y va en camino,delivery_logistics
delivery attempt failed for order #19808. reschedule in our app,delivery_logistics
contrasena incorrecta ingresada 3 veces. cuenta bloqueada temporalmente,security_alert
you spent $1034 at Shell,transaction
reembolso de $9839 procesado. veras el credito en 4 dias,customer_service
tu devolucion de $3371 fue aprobada. acreditaremos en 10 dias habiles,customer_service
you are one of 19 winners selected. act now!,spam_advertising
we updated your ticket #9576 with new information. check your email,customer_service
aviso: tienes 3 facturas sin pagar. total adeudado: $6735,billing_reminder
cerramos tu ticket #6175 por resolucion exitosa. gracias por contactarnos,customer_service
your service will be suspended in 2 days due to non-payment,billing_reminder
thank you for contacting us. your ticket #6693 is being processed,customer_service
cerramos tu ticket #7145 por resolucion exitosa. gracias por contactarnos,customer_service
tu pedido #22193 esta siendo preparado para despacho,delivery_logistics
tu reclamo #9538 fue escalado a nivel 2. te informaremos pronto,customer_service
work from home earning $1968 per month. limited spots! join now,spam_advertising
someone logged into your account from Brazil. do you recognize this?,security_alert
confirmacion: pago de $8808 realizado con exito en Amazon,transaction
pedido #71674 entregado exitosamente. como fue tu experiencia?,delivery_logistics
actualizamos tu ticket #5224 con nueva informacion. revisa tu email,customer_service
you are one of 8 winners selected. act now!,spam_advertising
notificacion: tu solicitud #3776 paso a estado en revision,customer_service
oferta de inversion: duplica tu dinero en 26 dias. 100% garantizado,spam_advertising
transaccion de $475.000 aprobada en Paris,transaction
hemos recibido tu pago. tu servicio fue reactivado,customer_service
your medical appointment is tomorrow at 3:30pm. please do not miss it,appointment_reminder
contrasena incorrecta ingresada 5 veces. cuenta bloqueada temporalmente,security_alert
"tu cita en la clinica es en 24 horas, a las 8:30am. lleva tu carnet",appointment_reminder
urgent: last spot to win $1192. call now 382-4407796,spam_advertising
tu solicitud de baja fue recibida. procesaremos en 3 dias habiles,customer_service
deuda pendiente de $9082. paga antes del 5 para evitar intereses,billing_reminder
recordatorio: manana tienes cita con el doctor a las 4:00pm. llega 10 min antes,appointment_reminder
retiro de $346.000 en cajero automatico fue exitoso,transaction
payment of $1038 to Amazon confirmed,transaction
suspicious activity detected on your account. please review your recent activity,security_alert
your security code is 540226. expires in 10 minutes,otp_verification
tu paquete #10963 esta disponible para retiro en sucursal Medellin,delivery_logistics
